step,S_curr,S_next,diff_S,I,S_norm,I_norm,action,delta_I,reward,phi_0,phi_1,phi_2,cumulative_reward
167,0.8563370220018909,1.185919923770788,0.32958290176889715,-10.0,-0.28732595599621824,-1.0,-10.0,0.0,-3.2958290176889715,1.0,0.0,0.0,-55.10448774248447
168,1.185919923770788,0.9781543820458115,-0.20776554172497652,-10.0,0.37183984754157606,-1.0,-10.0,0.0,2.0776554172497654,0.0,1.0,0.0,-53.02683232523471
169,0.9781543820458115,1.1355701005333976,0.15741571848758606,-10.0,-0.04369123590837698,-1.0,-10.0,0.0,-1.5741571848758606,0.0,1.0,0.0,-54.600989510110566
170,1.1355701005333976,0.9397575942586512,-0.19581250627474633,-10.0,0.27114020106679515,-1.0,-10.0,0.0,1.9581250627474633,0.0,1.0,0.0,-52.6428644473631
171,0.9397575942586512,1.0626848732470424,0.12292727898839118,-10.0,-0.12048481148269752,-1.0,-10.0,0.0,-1.2292727898839118,0.0,1.0,0.0,-53.87213723724702
172,1.0626848732470424,0.8797690612041813,-0.18291581204286111,-10.0,0.12536974649408483,-1.0,-10.0,0.0,1.8291581204286111,0.0,1.0,0.0,-52.04297911681841
173,0.8797690612041813,1.0019911429628758,0.12222208175869453,-10.0,-0.2404618775916374,-1.0,6.120178699493408,16.120178699493408,-2.0282297525616158,0.0,1.0,0.0,-54.07120886938002
174,1.0019911429628758,1.2876851741986148,0.285694031235739,6.120178699493408,0.003982285925751672,0.6120178699493408,-10.0,-16.120178699493408,0.9424895895667038,0.0,1.0,0.0,-53.12871927981332
175,1.2876851741986148,1.0890693455359723,-0.1986158286626425,-10.0,0.5753703483972297,-1.0,-10.0,0.0,1.986158286626425,0.0,1.0,0.0,-51.14256099318689
176,1.0890693455359723,1.0090386640186904,-0.08003068151728199,-10.0,0.1781386910719447,-1.0,-10.0,0.0,0.8003068151728199,0.0,1.0,0.0,-50.34225417801407
177,1.0090386640186904,0.9462879918534672,-0.06275067216522312,-10.0,0.018077328037380713,-1.0,-10.0,0.0,0.6275067216522312,0.0,1.0,0.0,-49.71474745636184
178,0.9462879918534672,0.8998244630220915,-0.04646352883137572,-10.0,-0.10742401629306553,-1.0,-10.0,0.0,0.4646352883137572,0.0,1.0,0.0,-49.250112168048084
179,0.8998244630220915,0.7306799031134301,-0.1691445599086614,-10.0,-0.20035107395581697,-1.0,-10.0,0.0,1.691445599086614,0.0,1.0,0.0,-47.55866656896147
180,0.7306799031134301,0.9208240460759056,0.1901441429624755,-10.0,-0.5386401937731398,-1.0,10.0,20.0,-2.901441429624755,1.0,0.0,0.0,-50.460107998586224
181,0.9208240460759056,1.0545555615373927,0.1337315154614871,10.0,-0.15835190784818876,1.0,10.0,0.0,1.337315154614871,1.0,0.0,0.0,-49.122792843971354
182,1.0545555615373927,0.9051344829229356,-0.14942107861445708,10.0,0.10911112307478543,1.0,-10.0,-20.0,-2.4942107861445706,1.0,0.0,0.0,-51.617003630115924
183,0.9051344829229356,1.0222207993997698,0.1170863164768342,-10.0,-0.18973103415412873,-1.0,-10.0,0.0,-1.170863164768342,1.0,0.0,0.0,-52.787866794884266
184,1.0222207993997698,0.9980050047729896,-0.02421579462678025,-10.0,0.04444159879953968,-1.0,-10.0,0.0,0.24215794626780252,1.0,0.0,0.0,-52.545708848616464
185,0.9980050047729896,1.0604962833832092,0.062491278610219636,-10.0,-0.00398999045402082,-1.0,-10.0,0.0,-0.6249127861021964,0.0,1.0,0.0,-53.17062163471866
186,1.0604962833832092,0.8623081812421799,-0.19818810214102933,-10.0,0.12099256676641845,-1.0,-10.0,0.0,1.9818810214102933,0.0,1.0,0.0,-51.18874061330836
187,0.8623081812421799,0.9526781145177224,0.09036993327554255,-10.0,-0.2753836375156402,-1.0,-10.0,0.0,-0.9036993327554255,1.0,0.0,0.0,-52.092439946063784
188,0.9526781145177224,0.9131903496114406,-0.03948776490628181,-10.0,-0.09464377096455512,-1.0,-10.0,0.0,0.3948776490628181,1.0,0.0,0.0,-51.697562297000964
189,0.9131903496114406,1.076335295321871,0.16314494571043037,-10.0,-0.17361930077711873,-1.0,-10.0,0.0,-1.6314494571043037,1.0,0.0,0.0,-53.32901175410527
190,1.076335295321871,0.9434504228469088,-0.13288487247496217,-10.0,0.152670590643742,-1.0,-10.0,0.0,1.3288487247496217,0.0,1.0,0.0,-52.00016302935565
191,0.9434504228469088,0.9344876896438488,-0.00896273320306007,-10.0,-0.11309915430618234,-1.0,-10.0,0.0,0.08962733203060069,0.0,1.0,0.0,-51.910535697325045
192,0.9344876896438488,0.9013325354118675,-0.03315515423198123,-10.0,-0.13102462071230248,-1.0,-10.0,0.0,0.3315515423198123,0.0,1.0,0.0,-51.57898415500523
193,0.9013325354118675,1.1795593105273947,0.2782267751155272,-10.0,-0.19733492917626494,-1.0,-10.0,0.0,-2.782267751155272,0.0,1.0,0.0,-54.361251906160504
194,1.1795593105273947,1.0450386618719678,-0.1345206486554269,-10.0,0.3591186210547894,-1.0,-10.0,0.0,1.345206486554269,0.0,1.0,0.0,-53.016045419606236
195,1.0450386618719678,0.8979728836662626,-0.1470657782057052,-10.0,0.09007732374393562,-1.0,-10.0,0.0,1.470657782057052,0.0,1.0,0.0,-51.54538763754918
196,0.8979728836662626,1.0902406670970943,0.19226778343083173,-10.0,-0.2040542326674748,-1.0,-10.0,0.0,-1.9226778343083173,0.0,1.0,0.0,-53.4680654718575
197,1.0902406670970943,0.992015312314478,-0.09822535478261629,-10.0,0.18048133419418866,-1.0,-10.0,0.0,0.9822535478261629,0.0,1.0,0.0,-52.48581192403134
198,0.992015312314478,0.9395154767473904,-0.052499835567087594,-10.0,-0.015969375371043926,-1.0,-10.0,0.0,0.5249983556708759,0.0,1.0,0.0,-51.960813568360464
199,0.9395154767473904,0.9458468190057667,0.006331342258376282,-10.0,-0.12096904650521911,-1.0,-10.0,0.0,-0.06331342258376282,0.0,1.0,0.0,-52.024126990944225
200,0.9458468190057667,0.9432091558954336,-0.0026376631103330883,-10.0,-0.10830636198846655,-1.0,-10.0,0.0,0.026376631103330883,0.0,1.0,0.0,-51.99775035984089
201,0.9432091558954336,0.9686590339236851,0.025449878028251494,-10.0,-0.11358168820913273,-1.0,-10.0,0.0,-0.25449878028251494,0.0,1.0,0.0,-52.25224914012341
202,0.9686590339236851,1.0872607643047132,0.11860173038102806,-10.0,-0.06268193215262974,-1.0,-10.0,0.0,-1.1860173038102806,0.0,1.0,0.0,-53.43826644393369
203,1.0872607643047132,0.957585172202985,-0.1296755921017282,-10.0,0.17452152860942638,-1.0,-10.0,0.0,1.2967559210172819,0.0,1.0,0.0,-52.14151052291641
204,0.957585172202985,0.9922679297634451,0.03468275756046013,-10.0,-0.08482965559403,-1.0,-10.0,0.0,-0.3468275756046013,0.0,1.0,0.0,-52.48833809852101
205,0.9922679297634451,1.1028833060704604,0.11061537630701523,-10.0,-0.015464140473109733,-1.0,-10.0,0.0,-1.1061537630701523,0.0,1.0,0.0,-53.594491861591166
206,1.1028833060704604,1.1210569827241155,0.018173676653655102,-10.0,0.20576661214092073,-1.0,-10.0,0.0,-0.18173676653655102,0.0,1.0,0.0,-53.77622862812772
207,1.1210569827241155,0.9432177867390711,-0.17783919598504438,-10.0,0.24211396544823094,-1.0,-10.0,0.0,1.7783919598504438,0.0,1.0,0.0,-51.99783666827727
208,0.9432177867390711,1.019280645638108,0.07606285889903697,-10.0,-0.11356442652185783,-1.0,-10.0,0.0,-0.7606285889903697,0.0,1.0,0.0,-52.758465257267645
209,1.019280645638108,0.9073736487704942,-0.11190699686761385,-10.0,0.0385612912762161,-1.0,-10.0,0.0,1.1190699686761385,0.0,1.0,0.0,-51.63939528859151
210,0.9073736487704942,0.9917403297627188,0.08436668099222455,-10.0,-0.1852527024590116,-1.0,-10.0,0.0,-0.8436668099222455,0.0,1.0,0.0,-52.483062098513756
211,0.9917403297627188,0.9938581179801038,0.0021177882173850637,-10.0,-0.016519340474562494,-1.0,-10.0,0.0,-0.021177882173850637,0.0,1.0,0.0,-52.50423998068761
212,0.9938581179801038,0.969876807985849,-0.02398130999425485,-10.0,-0.012283764039792366,-1.0,-10.0,0.0,0.2398130999425485,0.0,1.0,0.0,-52.264426880745056
213,0.969876807985849,0.9429732244055896,-0.02690358358025935,-10.0,-0.06024638402830207,-1.0,-10.0,0.0,0.2690358358025935,0.0,1.0,0.0,-51.995391044942465
214,0.9429732244055896,1.0064042495584964,0.06343102515290677,-10.0,-0.11405355118882077,-1.0,-10.0,0.0,-0.6343102515290677,0.0,1.0,0.0,-52.62970129647153
215,1.0064042495584964,1.0258939666253473,0.019489717066850876,-10.0,0.012808499116992778,-1.0,-10.0,0.0,-0.19489717066850876,0.0,1.0,0.0,-52.82459846714004
216,1.0258939666253473,0.8504166867830341,-0.1754772798423132,-10.0,0.05178793325069453,-1.0,-10.0,0.0,1.754772798423132,0.0,1.0,0.0,-51.06982566871691
217,0.8504166867830341,1.0477539990474825,0.1973373122644484,-10.0,-0.2991666264339319,-1.0,10.0,20.0,-2.973373122644484,0.0,1.0,0.0,-54.04319879136139
218,1.0477539990474825,1.2332589008671784,0.18550490181969592,10.0,0.09550799809496491,1.0,-10.0,-20.0,0.8550490181969592,0.0,1.0,0.0,-53.18814977316443
219,1.2332589008671784,1.0908956377988939,-0.1423632630682845,-10.0,0.46651780173435675,-1.0,-10.0,0.0,1.423632630682845,0.0,1.0,0.0,-51.76451714248159
220,1.0908956377988939,0.9939393804779779,-0.09695625732091595,-10.0,0.18179127559778774,-1.0,-10.0,0.0,0.9695625732091595,0.0,1.0,0.0,-50.79495456927243
221,0.9939393804779779,0.9688132863878868,-0.025126094090091144,-10.0,-0.012121239044044163,-1.0,-10.0,0.0,0.25126094090091144,0.0,1.0,0.0,-50.543693628371514
222,0.9688132863878868,0.8672013633906525,-0.10161192299723432,-10.0,-0.06237342722422645,-1.0,-10.0,0.0,1.0161192299723432,0.0,1.0,0.0,-49.52757439839917
223,0.8672013633906525,1.0347678294059803,0.16756646601532788,-10.0,-0.2655972732186951,-1.0,10.0,20.0,-2.675664660153279,0.0,1.0,0.0,-52.20323905855245
224,1.0347678294059803,1.1411597923072971,0.1063919629013168,10.0,0.06953565881196067,1.0,-10.0,-20.0,0.06391962901316806,0.0,1.0,0.0,-52.13931942953928
225,1.1411597923072971,1.0126486216061257,-0.12851117070117146,-10.0,0.2823195846145943,-1.0,-10.0,0.0,1.2851117070117146,0.0,1.0,0.0,-50.85420772252756
226,1.0126486216061257,0.8903495532367481,-0.12229906836937754,-10.0,0.025297243212251352,-1.0,-10.0,0.0,1.2229906836937754,0.0,1.0,0.0,-49.63121703883379
227,0.8903495532367481,0.9417694897318057,0.051419936495057605,-10.0,-0.21930089352650373,-1.0,-10.0,0.0,-0.514199364950576,0.0,1.0,0.0,-50.14541640378437
228,0.9417694897318057,0.9386116999415187,-0.0031577897902870244,-10.0,-0.11646102053638852,-1.0,-10.0,0.0,0.031577897902870244,0.0,1.0,0.0,-50.113838505881496
229,0.9386116999415187,0.9757937255917116,0.03718202565019291,-10.0,-0.12277660011696256,-1.0,-10.0,0.0,-0.37182025650192907,0.0,1.0,0.0,-50.48565876238342
230,0.9757937255917116,1.0044499797642397,0.02865625417252804,-10.0,-0.04841254881657675,-1.0,-10.0,0.0,-0.2865625417252804,0.0,1.0,0.0,-50.772221304108704
231,1.0044499797642397,1.080689007022486,0.07623902725824627,-10.0,0.008899959528479329,-1.0,-10.0,0.0,-0.7623902725824627,0.0,1.0,0.0,-51.53461157669117
232,1.080689007022486,1.18281076438582,0.10212175736333395,-10.0,0.16137801404497187,-1.0,-10.0,0.0,-1.0212175736333395,0.0,1.0,0.0,-52.555829150324506
233,1.18281076438582,1.01591602706669,-0.16689473731912985,-10.0,0.3656215287716398,-1.0,-10.0,0.0,1.6689473731912985,0.0,1.0,0.0,-50.886881777133205
234,1.01591602706669,0.9554218767351856,-0.060494150331504404,-10.0,0.03183205413338008,-1.0,-10.0,0.0,0.604941503315044,0.0,1.0,0.0,-50.28194027381816
235,0.9554218767351856,1.0065706278046322,0.05114875106944661,-10.0,-0.08915624652962872,-1.0,-10.0,0.0,-0.5114875106944661,0.0,1.0,0.0,-50.79342778451262
236,1.0065706278046322,0.9352402170736303,-0.07133041073100199,-10.0,0.01314125560926449,-1.0,-10.0,0.0,0.7133041073100199,0.0,1.0,0.0,-50.0801236772026
237,0.9352402170736303,0.9132994537511064,-0.021940763322523815,-10.0,-0.1295195658527395,-1.0,-10.0,0.0,0.21940763322523815,0.0,1.0,0.0,-49.86071604397736
238,0.9132994537511064,1.0722159768293715,0.1589165230782651,-10.0,-0.17340109249778712,-1.0,-10.0,0.0,-1.589165230782651,0.0,1.0,0.0,-51.44988127476001
239,1.0722159768293715,0.8330104137654156,-0.2392055630639559,-10.0,0.14443195365874306,-1.0,-10.0,0.0,2.3920556306395593,0.0,1.0,0.0,-49.05782564412045
240,0.8330104137654156,0.9229773929037449,0.0899669791383293,-10.0,-0.33397917246916875,-1.0,10.0,20.0,-1.899669791383293,0.0,1.0,0.0,-50.957495435503745
241,0.9229773929037449,0.9959055048645055,0.07292811196076054,10.0,-0.15404521419251016,1.0,10.0,0.0,0.7292811196076054,0.0,1.0,0.0,-50.22821431589614
242,0.9959055048645055,1.0837629843503647,0.0878574794858592,10.0,-0.008188990270989072,1.0,10.0,0.0,0.878574794858592,0.0,1.0,0.0,-49.349639521037545
243,1.0837629843503647,0.772243729893303,-0.31151925445706163,10.0,0.16752596870072933,1.0,-10.0,-20.0,-4.115192544570617,0.0,1.0,0.0,-53.464832065608164
244,0.772243729893303,1.1306712777825179,0.3584275478892148,-10.0,-0.45551254021339393,-1.0,10.0,20.0,-4.584275478892148,1.0,0.0,0.0,-58.04910754450031
245,1.1306712777825179,0.9366128942879557,-0.19405838349456217,10.0,0.2613425555650357,1.0,-10.0,-20.0,-2.9405838349456217,0.0,1.0,0.0,-60.98969137944593
246,0.9366128942879557,1.1054894780866724,0.16887658379871673,-10.0,-0.12677421142408862,-1.0,-10.0,0.0,-1.6887658379871673,3.649363e-36,1.0,0.0,-62.6784572174331
247,1.1054894780866724,1.0346237859793892,-0.07086569210728322,-10.0,0.21097895617334483,-1.0,-10.0,0.0,0.7086569210728322,0.0,1.0,0.0,-61.96980029636027
248,1.0346237859793892,0.7811402822153296,-0.2534835037640596,-10.0,0.0692475719587784,-1.0,-10.0,0.0,2.5348350376405957,0.0,1.0,0.0,-59.43496525871967
249,0.7811402822153296,1.020320331508339,0.2391800492930093,-10.0,-0.4377194355693408,-1.0,10.0,20.0,-3.391800492930093,1.0,0.0,0.0,-62.826765751649766
250,1.020320331508339,1.1166809906774056,0.09636065916906666,10.0,0.04064066301667779,1.0,10.0,0.0,0.9636065916906666,0.0,1.0,0.0,-61.863159159959096
251,1.1166809906774056,1.1964571093312975,0.07977611865389189,10.0,0.23336198135481112,1.0,-10.0,-20.0,-0.20223881346108108,0.0,1.0,0.0,-62.065397973420176
252,1.1964571093312975,1.12185989738524,-0.0745972119460574,-10.0,0.3929142186625949,-1.0,-10.0,0.0,0.745972119460574,0.0,1.0,0.0,-61.3194258539596
253,1.12185989738524,1.0788040386883067,-0.0430558586969334,-10.0,0.2437197947704801,-1.0,-10.0,0.0,0.430558586969334,0.0,1.0,0.0,-60.88886726699027
254,1.0788040386883067,1.1332192249986657,0.05441518631035902,-10.0,0.1576080773766133,-1.0,-10.0,0.0,-0.5441518631035902,0.0,1.0,4.0999818e-33,-61.43301913009386
255,1.1332192249986657,1.0334260499195564,-0.09979317507910923,-10.0,0.26643844999733135,-1.0,-10.0,0.0,0.9979317507910923,0.0,0.0,1.0,-60.43508737930277
256,1.0334260499195564,1.076482399043356,0.04305634912379963,-10.0,0.06685209983911289,-1.0,-10.0,0.0,-0.4305634912379963,0.0,0.0,1.0,-60.86565087054077
257,1.076482399043356,1.0736609750987627,-0.002821423944593393,-10.0,0.15296479808671215,-1.0,-10.0,0.0,0.02821423944593393,0.0,0.0,1.0,-60.83743663109483
258,1.0736609750987627,1.1052900325651125,0.03162905746634981,-10.0,0.14732195019752536,-1.0,-10.0,0.0,-0.3162905746634981,0.0,0.0,1.0,-61.15372720575833
259,1.1052900325651125,1.1559544605029535,0.05066442793784098,-10.0,0.21058006513022498,-1.0,-10.0,0.0,-0.5066442793784098,0.0,0.0,1.0,-61.660371485136736
260,1.1559544605029535,1.2417849127564016,0.0858304522534481,-10.0,0.31190892100590695,-1.0,-10.0,0.0,-0.858304522534481,0.0,0.0,1.0,-62.51867600767122
261,1.2417849127564016,1.1840704742392565,-0.057714438517145084,-10.0,0.48356982551280314,-1.0,-10.0,0.0,0.5771443851714508,0.0,0.0,1.0,-61.94153162249977
262,1.1840704742392565,1.145642950498082,-0.03842752374117442,-10.0,0.368140948478513,-1.0,-10.0,0.0,0.3842752374117442,0.0,0.0,1.0,-61.557256385088024
263,1.145642950498082,1.1232233801238327,-0.022419570374249354,-10.0,0.29128590099616414,-1.0,-10.0,0.0,0.22419570374249354,0.0,0.0,1.0,-61.33306068134553
264,1.1232233801238327,1.0997172692985149,-0.02350611082531784,-10.0,0.24644676024766543,-1.0,-10.0,0.0,0.23506110825317839,0.0,0.0,1.0,-61.09799957309235
265,1.0997172692985149,1.046266512428332,-0.05345075687018297,-10.0,0.19943453859702975,-1.0,-10.0,0.0,0.5345075687018297,0.0,0.0,1.0,-60.563492004390525
266,1.046266512428332,0.9397401818805411,-0.10652633054779082,-10.0,0.09253302485666381,-1.0,-10.0,0.0,1.0652633054779082,0.0,0.0,1.0,-59.49822869891262
267,0.9397401818805411,1.021351548956417,0.08161136707587602,-10.0,-0.12051963623891782,-1.0,10.0,20.0,-1.8161136707587602,0.0,0.0,1.0,-61.31434236967138
268,1.021351548956417,1.0294779273765615,0.008126378420144409,10.0,0.04270309791283422,1.0,10.0,0.0,0.08126378420144409,0.0,0.0,1.0,-61.23307858546993
269,1.0294779273765615,0.9839370708125345,-0.045540856564027066,10.0,0.05895585475312304,1.0,10.0,0.0,-0.45540856564027066,0.0,0.0,1.0,-61.6884871511102
270,0.9839370708125345,1.000407249571281,0.016470178758746568,10.0,-0.03212585837493109,1.0,10.0,0.0,0.16470178758746568,0.0,1.0,0.0,-61.523785363522734
271,1.000407249571281,0.9761515966535894,-0.024255652917691606,10.0,0.0008144991425620418,1.0,10.0,0.0,-0.24255652917691606,0.0,1.0,0.0,-61.76634189269965
272,0.9761515966535894,1.0077485843892071,0.0315969877356177,10.0,-0.04769680669282117,1.0,10.0,0.0,0.315969877356177,0.0,1.0,0.0,-61.450372015343476
273,1.0077485843892071,0.7716113323602662,-0.23613725202894087,10.0,0.015497168778414228,1.0,10.0,0.0,-2.3613725202894087,0.0,1.0,0.0,-63.81174453563288
274,0.7716113323602662,0.8856630584211875,0.11405172606092129,10.0,-0.4567773352794675,1.0,10.0,0.0,1.1405172606092129,0.0,1.0,0.0,-62.67122727502367
275,0.8856630584211875,0.8776369636354819,-0.008026094785705595,10.0,-0.22867388315762494,1.0,10.0,0.0,-0.08026094785705595,1.0,0.0,0.0,-62.751488222880724
276,0.8776369636354819,0.9932915073245485,0.11565454368906658,10.0,-0.24472607272903613,1.0,10.0,0.0,1.1565454368906658,1.0,0.0,0.0,-61.59494278599006
277,0.9932915073245485,0.9930778992112995,-0.00021360811324899753,10.0,-0.013416985350902966,1.0,-10.0,-20.0,-1.00213608113249,1.0,0.0,0.0,-62.59707886712255
278,0.9930778992112995,0.9421396053879608,-0.0509382938233387,-10.0,-0.01384420157740096,-1.0,-10.0,0.0,0.509382938233387,1.0,0.0,0.0,-62.08769592888916
279,0.9421396053879608,0.81857400430903,-0.12356560107893078,-10.0,-0.11572078922407836,-1.0,-10.0,0.0,1.2356560107893078,1.0,0.0,0.0,-60.852039918099855
280,0.81857400430903,0.9123615871633568,0.09378758285432676,-10.0,-0.3628519913819399,-1.0,10.0,20.0,-1.9378758285432676,1.0,0.0,0.0,-62.789915746643125
281,0.9123615871633568,0.9385859498894568,0.02622436272609996,10.0,-0.1752768256732864,1.0,10.0,0.0,0.2622436272609996,1.0,0.0,0.0,-62.527672119382125
282,0.9385859498894568,0.9605649257841185,0.02197897589466169,10.0,-0.12282810022108648,1.0,10.0,0.0,0.2197897589466169,1.0,0.0,0.0,-62.30788236043551
283,0.9605649257841185,0.7598978639386995,-0.20066706184541894,10.0,-0.0788701484317631,1.0,10.0,0.0,-2.0066706184541894,1.0,0.0,0.0,-64.3145529788897
284,0.7598978639386995,0.9823303687373992,0.2224325047986997,10.0,-0.480204272122601,1.0,10.0,0.0,2.224325047986997,1.0,0.0,0.0,-62.0902279309027
285,0.9823303687373992,0.9453853815036499,-0.03694498723374928,10.0,-0.03533926252520159,1.0,-10.0,-20.0,-1.3694498723374928,1.0,0.0,0.0,-63.45967780324019
286,0.9453853815036499,0.9183467500336093,-0.027038631470040597,-10.0,-0.10922923699270015,-1.0,-10.0,0.0,0.27038631470040597,1.0,0.0,0.0,-63.18929148853979
287,0.9183467500336093,0.925624843427304,0.0072780933936946735,-10.0,-0.16330649993278135,-1.0,-10.0,0.0,-0.07278093393694673,1.0,0.0,0.0,-63.262072422476734
288,0.925624843427304,0.95423105103294,0.028606207605636036,-10.0,-0.148750313145392,-1.0,-10.0,0.0,-0.28606207605636036,1.0,0.0,0.0,-63.548134498533095
289,0.95423105103294,1.045209367854831,0.09097831682189106,-10.0,-0.09153789793411993,-1.0,-10.0,0.0,-0.9097831682189106,1.0,0.0,0.0,-64.45791766675201
290,1.045209367854831,0.8997032172171975,-0.1455061506376336,-10.0,0.09041873570966219,-1.0,-10.0,0.0,1.4550615063763361,1.0,0.0,0.0,-63.00285616037567
291,0.8997032172171975,0.8272283101787281,-0.07247490703846937,-10.0,-0.20059356556560504,-1.0,-10.0,0.0,0.7247490703846937,1.0,0.0,0.0,-62.278107089990975
292,0.8272283101787281,1.0172495281300504,0.19002121795132232,-10.0,-0.3455433796425438,-1.0,10.0,20.0,-2.900212179513223,1.0,0.0,0.0,-65.1783192695042
293,1.0172495281300504,0.9188550783872516,-0.09839444974279887,10.0,0.03449905626010086,1.0,-10.0,-20.0,-1.9839444974279887,1.0,0.0,0.0,-67.16226376693218
294,0.9188550783872516,0.9411321041420073,0.022277025754755764,-10.0,-0.1622898432254969,-1.0,-10.0,0.0,-0.22277025754755764,1.0,0.0,0.0,-67.38503402447974
295,0.9411321041420073,0.907506975926483,-0.033625128215524325,-10.0,-0.11773579171598536,-1.0,-10.0,0.0,0.33625128215524325,1.0,0.0,0.0,-67.04878274232449
296,0.907506975926483,0.7958340838055805,-0.11167289212090248,-10.0,-0.184986048147034,-1.0,-10.0,0.0,1.1167289212090248,1.0,0.0,0.0,-65.93205382111546
297,0.7958340838055805,0.9597512142408248,0.16391713043524425,-10.0,-0.40833183238883897,-1.0,10.0,20.0,-2.6391713043524425,1.0,0.0,0.0,-68.5712251254679
298,0.9597512142408248,0.8935131770147868,-0.06623803722603794,10.0,-0.08049757151835046,1.0,10.0,0.0,-0.6623803722603794,1.0,0.0,0.0,-69.23360549772828
299,0.8935131770147868,0.90543423861584,0.011921061601053218,10.0,-0.21297364597042634,1.0,10.0,0.0,0.11921061601053218,1.0,0.0,0.0,-69.11439488171774
300,0.90543423861584,0.8101560856877602,-0.09527815292807984,10.0,-0.1891315227683199,1.0,10.0,0.0,-0.9527815292807984,1.0,0.0,0.0,-70.06717641099854
